017
num-fields|65
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
323|809|1312|53|56|862|1652|210|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|517.0000|52.0000|41.0000|46.2222|211.9655|141.6698|51.0501|42.4295|1176.3985|38.7019|86.8918|66.7694|76.3225|39.0636|387.7485|250.9247|137.8897|13.9620|71289.0000|6.8102|19.3432|1.5453|35.4101|35.2340|0.2165|0.2301|0.3034|0.0000|1274.0000|525.0000|1198.4919|55.0000|10.0000|143.0213|139.5667|132.7195|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:55.818|Dag_20230314_1m_4x-01_000001.tif|3AF9C2A3-28EF-400D-980B-8D398DF8E0AB
324|864|1312|26|26|355|1259|210|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|199.0000|18.0000|16.0000|16.5833|50.6274|49.1146|16.5408|15.4551|342.6262|20.8865|24.6955|21.0369|22.1040|20.8865|92.6127|81.6135|121.4271|20.9007|24164.0000|1.0250|1.0000|1.1348|50.0682|35.2340|0.9020|0.7965|0.9889|0.0000|182.0000|199.0000|342.6262|40.0000|0.0000|126.2965|123.1809|116.0503|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:55.818|Dag_20230314_1m_4x-01_000001.tif|F956D11B-764E-4FDF-BD66-14DD0CEBEEE5
325|892|1312|64|91|879|98|210|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|772.0000|84.0000|42.0000|68.5278|388.0488|212.2289|77.6720|45.7909|1895.0009|49.1202|145.4293|68.5987|117.1260|49.6010|709.8576|379.9985|123.7915|18.3308|95567.0000|15.2649|45.9342|1.8681|122.1000|35.2340|0.0000|0.0483|0.2459|0.0000|2549.5000|785.0000|1932.2854|70.0000|-20.0000|132.6269|125.6140|116.8005|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:55.818|Dag_20230314_1m_4x-01_000001.tif|6A8BA8B0-B9DF-4582-B9C1-3E6908687C0B
326|958|1312|25|31|736|703|211|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|207.0000|22.0000|15.0000|18.8889|62.5269|56.3539|21.5767|13.3253|361.9033|21.4660|32.0127|19.2077|26.3216|21.4660|114.3805|94.8563|108.6957|24.6874|22500.0000|1.5030|2.2839|1.2058|92.7547|35.4060|0.6592|0.5279|0.8196|0.0000|211.0000|207.0000|361.9033|50.0000|0.0000|116.4203|111.0580|101.1208|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:55.985|Dag_20230314_1m_4x-01_000001.tif|078299CF-381B-4962-A4FC-F0C3C6DCE7DD
327|985|1312|40|48|562|614|211|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|718.0000|41.0000|28.0000|34.6389|127.7401|105.6752|39.4755|25.1305|1740.7054|47.0780|66.7694|42.9885|55.1331|47.3086|233.6750|185.0797|112.8273|23.1805|81010.0000|1.7935|3.3346|1.2626|69.6964|35.4060|0.5157|0.5392|0.8419|0.0000|784.0000|724.0000|1757.8014|55.0000|-35.0000|118.5571|115.1212|106.1936|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:55.985|Dag_20230314_1m_4x-01_000001.tif|74CFBFA8-FFC7-4932-B8E7-22534B0CADB8
328|1027|1312|20|61|373|1752|212|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|276.0000|52.0000|7.0000|34.1111|110.5269|103.8226|52.7614|6.7526|533.3941|26.0603|86.8918|6.4025|54.1676|26.0603|202.1869|181.6908|128.1159|17.1623|35360.0000|3.5222|8.9537|1.1128|54.1881|35.5620|0.0102|0.6994|0.2484|0.0000|267.0000|276.0000|533.3941|-85.0000|5.0000|133.1051|129.6087|123.2681|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.153|Dag_20230314_1m_4x-01_000001.tif|9E66A275-8F88-43C4-8E8C-F80A4A53118E
329|1049|1312|42|88|547|406|212|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|598.0000|78.0000|31.0000|58.1667|281.6224|179.4521|73.6173|32.1919|1401.6402|42.2448|134.4536|48.4764|98.1724|42.6232|515.1718|320.0399|118.1355|20.7209|70645.0000|10.3977|30.6326|1.6097|108.8862|35.5620|0.0000|0.1409|0.2394|0.0000|1607.0000|607.0000|1426.8640|-90.0000|5.0000|124.7375|119.5518|112.8645|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.153|Dag_20230314_1m_4x-01_000001.tif|30B0699F-4F6B-4751-8574-60927845697A
330|1093|1312|75|79|889|72|213|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|438.0000|69.0000|49.0000|61.6667|280.7523|190.4687|59.1753|51.3922|960.3259|34.9675|117.9898|81.4038|104.5750|34.9675|513.5802|340.1925|115.0753|23.7898|50403.0000|14.3206|42.9664|1.5097|167.4822|35.7340|0.0000|0.2083|0.1816|0.0000|2308.0000|438.0000|960.3259|-90.0000|45.0000|121.4406|114.7443|113.3059|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.318|Dag_20230314_1m_4x-01_000001.tif|C479F623-E2F2-40ED-96E9-A27B6C697099
331|1170|1312|26|28|584|1847|214|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|225.0000|19.0000|16.0000|17.4722|54.0416|51.7854|18.1618|15.7832|405.7893|22.7303|26.5249|21.0369|23.7301|22.7303|98.8584|86.4991|97.4444|28.8873|21925.0000|1.0329|1.0000|1.1429|118.8723|35.9060|0.9050|0.9267|0.9896|0.0000|207.5000|225.0000|405.7893|-80.0000|0.0000|101.4844|99.2267|92.3867|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.485|Dag_20230314_1m_4x-01_000001.tif|A9C57EF7-B11B-427E-976E-33A1CE4BFF34
332|0|1405|18|70|446|1835|214|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|300.0000|60.0000|8.0000|40.5833|129.2132|124.1737|63.8854|6.4027|594.8291|27.5202|101.5262|7.3172|66.0072|27.5202|236.3697|218.9190|110.0300|25.3129|33009.0000|4.4288|11.8288|1.0797|123.8211|35.9060|0.0000|0.7307|0.1853|0.0000|308.0000|300.0000|594.8291|-90.0000|0.0000|111.1933|109.3967|110.8633|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.485|Dag_20230314_1m_4x-01_000001.tif|FB5F61D2-622C-430D-A71C-E6750C7468B5
333|20|1405|28|27|367|1502|214|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|205.0000|21.0000|14.0000|17.8611|56.0416|53.1676|19.2826|14.1052|357.0703|21.3222|30.1835|17.3783|24.4415|21.3222|102.5170|89.0276|81.9951|38.3056|16809.0000|1.2192|1.0000|1.1515|144.9796|35.9060|0.7622|0.7500|0.9146|0.0000|198.5000|205.0000|357.0703|35.0000|-70.0000|85.1707|83.3122|78.2293|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.485|Dag_20230314_1m_4x-01_000001.tif|2D7CBB69-35D5-438B-99A7-569189077C4B
334|50|1405|28|41|766|35|214|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|252.0000|33.0000|13.0000|24.7500|91.4975|74.7890|32.8211|11.9266|472.7994|24.5354|52.1350|15.5490|37.0433|24.5354|167.3763|128.5796|105.9921|28.9606|26710.0000|2.6437|6.1425|1.3017|151.4675|35.9060|0.3266|0.4581|0.5262|0.0000|313.5000|252.0000|472.7994|55.0000|-10.0000|111.4563|106.7222|102.4325|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.485|Dag_20230314_1m_4x-01_000001.tif|C71E3932-7047-4E48-9ADE-A65C0E80C78D
335|80|1405|63|82|945|1636|215|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|821.0000|73.0000|52.0000|63.1111|469.9310|195.2520|60.7986|47.3062|2035.7985|50.9123|125.3070|86.8918|107.2173|50.9483|859.6448|348.9426|108.7783|27.1709|89307.0000|21.3790|65.1486|2.4636|165.0174|36.0620|0.0547|0.3470|0.3527|0.0000|2762.0000|822.0000|2038.6793|-80.0000|15.0000|115.1145|108.8258|106.2473|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.653|Dag_20230314_1m_4x-01_000001.tif|26290125-A0C8-4335-89F1-72985E0B8C42
336|145|1405|77|79|754|1522|215|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|468.0000|71.0000|51.0000|64.1667|292.7939|198.5278|59.4203|56.1510|1041.9030|36.4224|121.6484|85.0624|109.1482|36.4224|535.6079|354.9350|111.9615|23.0308|52398.0000|14.5770|43.7722|1.5090|165.9031|36.0620|0.0000|0.4184|0.1783|0.0000|2534.5000|468.0000|1041.9030|-80.0000|-30.0000|118.3697|112.3141|108.8333|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.653|Dag_20230314_1m_4x-01_000001.tif|A3AE7E9D-A4EA-48E3-9739-E39175608F31
337|224|1405|26|25|397|554|216|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|188.0000|17.0000|15.0000|16.0278|49.4558|47.0837|15.6056|15.3492|316.3706|20.0703|22.8663|19.2077|21.0878|20.0703|90.4696|77.8984|98.8670|26.3335|18587.0000|1.0353|1.0000|1.1614|126.9762|36.2340|0.9423|0.8913|0.9992|0.0000|172.0000|188.0000|316.3706|10.0000|-90.0000|101.2021|100.4840|94.8670|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:56.821|Dag_20230314_1m_4x-01_000001.tif|6DCE5F5F-B28B-4647-84DB-0569298171F2
338|252|1405|41|32|751|760|218|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|365.0000|32.0000|21.0000|27.1667|124.4680|82.2571|29.6669|18.6287|764.7128|31.2036|50.3057|30.1835|41.4641|31.3115|227.6894|142.2411|108.1918|23.7895|39490.0000|3.3592|8.4348|1.6007|111.5714|36.5620|0.5219|0.3910|0.7616|0.0000|448.5000|367.0000|770.0103|5.0000|-60.0000|119.4411|111.9315|96.5260|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:57.154|Dag_20230314_1m_4x-01_000001.tif|3281CA42-EF57-498D-B54F-1DE8EA067AAD
339|295|1405|30|26|873|682|218|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|213.0000|23.0000|15.0000|18.5278|57.6985|54.8925|20.8523|13.7657|376.4557|21.8933|33.8421|19.2077|25.6610|21.8933|105.5478|92.1830|109.7324|24.9713|23373.0000|1.2438|1.0000|1.1450|77.9388|36.5620|0.7048|0.5263|0.8688|0.0000|202.5000|213.0000|376.4557|-35.0000|45.0000|114.5681|111.8920|103.6573|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:57.154|Dag_20230314_1m_4x-01_000001.tif|F995840B-70AF-449D-A54A-4FD278668A2F
340|327|1405|51|23|334|1524|219|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|202.0000|41.0000|9.0000|29.4722|99.0122|89.6007|49.8224|6.6170|349.8378|21.1051|66.7694|8.2318|45.6817|21.1051|181.1230|155.6747|110.2574|24.9771|22272.0000|3.8620|10.0333|1.1635|141.2529|36.7340|0.0552|0.4815|0.2036|0.0000|265.0000|202.0000|349.8378|0.0000|-80.0000|113.6287|109.8861|109.6634|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:57.319|Dag_20230314_1m_4x-01_000001.tif|5C86BCC9-384B-4CC4-8CF1-BCE74FC2C803
341|380|1405|45|74|688|1223|219|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|463.0000|71.0000|35.0000|55.8333|257.7645|172.4530|65.2153|35.7174|1028.2640|36.1832|121.6484|55.7936|93.9041|36.1832|471.5286|307.2364|108.1965|25.4656|50095.0000|11.4197|33.8466|1.5347|172.8670|36.7340|0.0000|0.0409|0.2133|0.0000|1675.5000|463.0000|1028.2640|60.0000|0.0000|115.2829|108.5745|104.7408|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:57.319|Dag_20230314_1m_4x-01_000001.tif|58A31B19-16DD-432A-BBCF-1004A8BA325D
342|427|1405|43|53|831|1228|220|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1101.0000|43.0000|32.0000|38.8611|126.2254|119.1005|43.1754|32.5888|2851.9126|60.2592|70.4280|50.3057|62.8568|60.2592|230.9041|209.6387|60.6331|42.6704|66757.0000|1.1516|1.0000|1.1014|90.9537|36.9060|0.7599|0.8955|0.9581|0.0000|1080.0000|1101.0000|2851.9126|-90.0000|5.0000|63.6231|61.9846|56.8202|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:57.487|Dag_20230314_1m_4x-01_000001.tif|2941DD79-BC59-4443-9280-14F49D1D96BC
343|472|1405|29|31|551|1094|220|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|309.0000|24.0000|19.0000|21.3056|66.8701|63.7745|22.7996|17.7305|618.0630|28.0525|35.6713|26.5249|30.7424|28.0525|122.3254|108.4308|113.6731|25.9356|35125.0000|1.1516|1.0000|1.1281|51.1695|36.9060|0.7913|0.8115|0.9433|0.0000|297.0000|309.0000|618.0630|35.0000|0.0000|119.4660|115.9709|106.9644|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:57.487|Dag_20230314_1m_4x-01_000001.tif|F22896EE-9690-4B3C-8A7C-442B3D84B5E9
344|503|1405|43|23|276|904|221|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|199.0000|33.0000|12.0000|24.0556|79.9411|72.3263|30.8485|10.6911|342.6262|20.8865|52.1350|13.7197|35.7730|21.6091|146.2363|124.0746|105.2462|30.1358|20944.0000|2.4332|5.4611|1.1786|166.0857|37.0620|0.3235|0.3910|0.4993|0.0000|235.5000|209.0000|366.7453|0.0000|85.0000|105.7739|103.9296|107.5126|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:57.654|Dag_20230314_1m_4x-01_000001.tif|DD08C64F-DB08-4B72-BE26-3FD598C90102
345|548|1405|31|38|692|707|224|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|346.0000|30.0000|18.0000|24.2500|87.0122|73.0579|28.6914|16.2716|714.5816|30.1634|46.6471|24.6955|36.1287|30.2189|159.1714|125.4130|112.8468|29.5869|39045.0000|1.7363|3.1358|1.2692|57.8267|37.5620|0.5612|0.6120|0.8122|0.0000|362.5000|347.0000|717.2110|55.0000|-45.0000|118.0520|115.1994|106.2890|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.155|Dag_20230314_1m_4x-01_000001.tif|4120DFDF-50D6-4456-95FB-6B485015E496
346|581|1405|51|73|809|1330|225|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|476.0000|73.0000|17.0000|50.6667|216.6934|156.1869|73.3686|14.3247|1063.7596|36.8025|125.3070|22.8663|84.4527|36.8970|396.3973|277.4809|103.0357|27.7484|49045.0000|7.8172|22.5142|1.4286|191.7821|37.7340|0.0000|0.1235|0.2178|0.0000|786.0000|478.0000|1069.2302|-60.0000|30.0000|107.7899|102.3845|102.5483|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.322|Dag_20230314_1m_4x-01_000001.tif|3DECD199-5934-4E21-B0E1-4F8160A3027D
347|634|1405|73|73|435|654|225|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|418.0000|68.0000|50.0000|61.8611|281.1787|191.3795|58.9197|52.4944|906.3014|33.9697|116.1606|83.2331|104.9307|34.0705|514.3602|341.8586|109.4498|24.2489|45750.0000|14.9798|45.0382|1.5046|184.2116|37.7340|0.0000|0.1284|0.1718|0.0000|2306.0000|420.0000|911.6901|20.0000|-25.0000|117.5766|108.8206|107.6555|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.322|Dag_20230314_1m_4x-01_000001.tif|DE28D846-8F3A-4E7F-BF81-063B609BA5ED
348|709|1405|28|33|712|786|226|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|246.0000|24.0000|17.0000|20.3056|67.3553|60.4568|22.5194|14.9579|457.7958|24.1430|35.6713|22.8663|28.9131|24.1430|123.2131|102.3617|130.5203|13.1714|32108.0000|1.4676|2.1441|1.2037|38.7018|37.9060|0.6765|0.6287|0.8571|0.0000|254.5000|246.0000|457.7958|50.0000|-35.0000|135.5650|133.0122|123.8130|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.487|Dag_20230314_1m_4x-01_000001.tif|DA188CEE-31A2-4C5D-AC9C-C5D426930622
349|739|1405|32|32|328|1869|227|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|238.0000|24.0000|17.0000|21.3889|77.2548|64.0271|23.7742|14.5087|437.8882|23.6122|35.6713|22.8663|30.8948|23.6122|141.3223|108.8929|93.0294|32.8415|22141.0000|1.9956|4.0205|1.2978|131.9375|38.0620|0.6090|0.6402|0.7813|0.0000|272.0000|238.0000|437.8882|-75.0000|45.0000|95.0084|93.4790|91.4832|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.654|Dag_20230314_1m_4x-01_000001.tif|81A5C7B5-5B41-42F4-9CF6-FC8701C9C8BE
350|773|1405|26|28|231|1794|228|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|196.0000|18.0000|15.0000|17.1667|54.0416|50.8102|17.0578|15.2089|335.4360|20.6662|24.6955|19.2077|23.1711|20.6662|98.8584|84.7152|93.5561|33.6478|18337.0000|1.1857|1.0000|1.1669|125.5745|38.2340|0.8264|0.6647|0.9556|0.0000|189.5000|196.0000|335.4360|-90.0000|-5.0000|100.4643|95.6633|86.8061|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.821|Dag_20230314_1m_4x-01_000001.tif|84345E8C-773C-45CD-98C5-1844CCAE2DE2
351|801|1405|29|36|676|1648|228|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|354.0000|27.0000|18.0000|23.3611|77.0122|70.1983|27.0474|17.2457|735.6456|30.6048|41.1593|24.6955|34.5026|30.6048|140.8784|120.1819|81.8023|33.6007|28958.0000|1.3332|1.5385|1.1722|151.6000|38.2340|0.6715|0.6941|0.8761|0.0000|359.0000|354.0000|735.6456|85.0000|-10.0000|83.5932|82.5000|79.7571|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.821|Dag_20230314_1m_4x-01_000001.tif|E2A39642-B596-4AFF-AEB8-45E54D2B78D9
352|832|1405|48|49|928|1033|228|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|366.0000|40.0000|34.0000|37.1389|151.9828|113.8787|38.5754|36.0088|767.3611|31.2576|64.9402|53.9643|59.7063|31.2576|278.0221|200.0865|139.1913|9.9348|50944.0000|5.0222|13.7049|1.3895|36.8963|38.2340|0.3014|0.3445|0.3347|0.0000|771.0000|366.0000|767.3611|70.0000|-20.0000|145.4863|141.2923|132.6475|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.821|Dag_20230314_1m_4x-01_000001.tif|403CA5AA-1463-444F-A837-A008EF70F4F7
353|882|1405|88|93|599|607|228|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1264.0000|85.0000|78.0000|81.5556|647.3107|252.8974|73.2086|65.9395|3334.0703|65.1542|147.2586|134.4536|140.9577|66.0487|1184.1255|454.3933|126.5530|19.8684|159963.0000|25.7481|78.8775|2.6059|80.4881|38.2340|0.0000|0.2739|0.3397|0.0000|4812.0000|1295.0000|3426.2410|75.0000|0.0000|134.1028|128.5206|119.7690|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.821|Dag_20230314_1m_4x-01_000001.tif|A480D33F-4487-4D7B-9DB4-CCD855E10469
354|972|1405|32|28|873|447|228|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|263.0000|24.0000|16.0000|20.4167|71.9411|60.8221|21.8976|16.0042|500.4605|25.2429|35.6713|21.0369|29.1164|25.4333|131.6019|103.0301|122.8175|18.6679|32301.0000|1.5483|2.4573|1.2773|60.4355|38.2340|0.7550|0.7915|0.9208|0.0000|268.5000|266.0000|508.0378|-30.0000|65.0000|129.5741|125.4335|115.0570|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.821|Dag_20230314_1m_4x-01_000001.tif|9A60C409-D2AB-43D1-8DF5-6D4F3309DAB8
355|1006|1405|31|34|204|87|229|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|300.0000|25.0000|21.0000|22.8889|73.5980|68.7622|24.0181|20.0057|594.8291|27.5202|37.5007|30.1835|33.6388|31.5799|134.6328|117.5548|116.1833|23.0329|34855.0000|1.1587|1.0000|1.1453|109.3226|38.4060|0.8266|0.7774|0.9695|0.0000|355.0000|372.0000|783.2707|-85.0000|0.0000|118.9500|116.6967|114.1833|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:58.987|Dag_20230314_1m_4x-01_000001.tif|4CE71F9F-633E-4627-83CA-2019DAC62174
356|1039|1405|40|41|393|836|230|1|3|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|303.0000|31.0000|22.0000|28.0278|131.2965|84.8920|28.0438|21.6095|602.5624|27.6985|48.4764|32.0127|43.0394|27.8759|240.1806|147.0611|122.7327|21.4622|37188.0000|4.4831|12.0006|1.6332|105.0090|38.5620|0.4714|0.3932|0.6217|0.0000|494.0000|306.0000|610.3071|-25.0000|30.0000|128.5347|123.9109|118.2211|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:59.154|Dag_20230314_1m_4x-01_000001.tif|6DD50F1A-3658-4317-BA96-27EAA2F79F57
357|1081|1405|30|29|731|818|230|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|246.0000|21.0000|17.0000|18.8611|60.1838|56.4470|18.9789|16.7642|457.7958|24.1430|30.1835|22.8663|26.2708|24.1430|110.0942|95.0266|132.4431|10.5820|32581.0000|1.1717|1.0000|1.1586|46.0816|38.5620|0.8717|0.8424|0.9769|0.0000|237.0000|246.0000|457.7958|20.0000|-55.0000|137.3740|134.6951|126.1585|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:59.154|Dag_20230314_1m_4x-01_000001.tif|4C6DD162-3F7D-4535-A7EE-3B120CE1D887
358|1113|1405|28|47|897|1791|231|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|363.0000|37.0000|18.0000|28.5833|102.8112|86.7251|38.0428|16.2695|759.4190|31.0954|59.4522|24.6955|44.0556|31.0954|188.0725|150.4143|88.8815|38.1841|32264.0000|2.3172|5.0830|1.2504|148.5529|38.7340|0.2546|0.1817|0.5400|0.0000|443.5000|363.0000|759.4190|-90.0000|0.0000|91.0110|89.9780|86.0275|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:59.320|Dag_20230314_1m_4x-01_000001.tif|1AFF2081-7AD3-4766-8A1A-D3653AEAEAF4
359|1143|1405|34|33|850|1604|231|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|351.0000|26.0000|21.0000|23.6944|85.5980|71.1833|24.5140|19.8049|727.7390|30.4399|39.3299|30.1835|35.1124|30.5499|156.5844|121.9837|101.0684|34.3227|35475.0000|1.6517|2.8366|1.2837|138.1216|38.7340|0.7088|0.6185|0.9051|0.0000|366.0000|353.0000|733.0090|-70.0000|40.0000|106.7407|103.1567|94.8091|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:59.320|Dag_20230314_1m_4x-01_000001.tif|883D60C2-B37F-4BE1-84EA-0F942767D894
360|0|1500|82|74|604|1558|231|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|987.0000|73.0000|56.0000|66.2500|359.6051|205.1181|67.8063|49.4348|2517.5325|56.6164|125.3070|94.2090|112.9593|57.0747|657.8256|366.9908|124.8804|19.6512|123257.0000|10.2803|30.2636|1.7925|86.5147|38.7340|0.0000|0.0819|0.3620|0.0000|2864.5000|1001.0000|2558.4552|-15.0000|-70.0000|130.7133|126.2026|120.0598|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:59.320|Dag_20230314_1m_4x-01_000001.tif|6CDE811A-ABDB-4551-B431-1143FB3BD01F
361|84|1500|49|68|453|1541|232|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|556.0000|58.0000|38.0000|47.4167|240.8772|145.7870|55.9335|37.4392|1284.4318|40.4399|97.8675|61.2815|78.5075|40.4837|440.6367|258.4564|117.0917|23.4784|65103.0000|8.2895|24.0004|1.7049|133.0573|38.9060|0.0429|0.0760|0.3131|0.0000|1309.5000|557.0000|1287.2125|-90.0000|5.0000|123.6259|118.4101|112.0486|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:06:59.489|Dag_20230314_1m_4x-01_000001.tif|0B8B6F1F-00F7-47B3-A288-E5261043A292
